%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1538010269331590760,19,1538010269331277170,map,7.93921208242e-05,-0.00160741992295,-0.0098435357213,-0.000491160218945,0.00845036092368,0.000100108593052,-0.999964169428
1538010270335878572,20,1538010270335546026,map,0.000992313143797,-0.00108148797881,-0.0100337024778,-0.000494709630502,0.00844158030434,3.45844554431e-05,-0.999964246255
1538010271333783031,21,1538010271333466825,map,0.000924755178858,-0.000403218553402,-0.0101654324681,-0.000493182042026,0.00840981239181,1.63163644402e-05,-0.999964515151
1538010272327537368,22,1538010272327211589,map,0.000608247879427,-3.17588819598e-05,-0.0102097056806,-0.000473772280883,0.00845174689495,-0.000200537569024,-0.999964151007
1538010273332370267,23,1538010273332053313,map,0.000509528967086,-0.00172887160443,-0.0104410434142,-0.00054268915634,0.00843787842221,-0.000454345715883,-0.99996414999
1538010274333458346,24,1538010274333194886,map,-0.0340227149427,0.00744272721931,0.0632217302918,-0.00139316291601,0.00889325130032,-0.00224280774104,-0.99995696857
1538010275326200131,25,1538010275326015898,map,0.0575632974505,-0.0138845974579,-0.026718094945,-0.0071327667089,-0.0219391495258,0.00162513718635,-0.999732542376
1538010276328021395,26,1538010276327780352,map,-0.0241312328726,-0.0173359550536,-0.200783014297,0.00635410983665,0.0504486830276,0.00387742438965,-0.998698914212
1538010277326199155,27,1538010277325876033,map,0.021885568276,-0.016373232007,-0.43838173151,0.0127803573289,0.0596342583839,0.0167005227778,-0.997998752621
1538010278327389797,28,1538010278326959816,map,0.037705425173,-0.0124624744058,-0.687133491039,0.0232032861611,0.0481725839755,0.0137934008004,-0.998474211865
1538010279347184540,29,1538010279346887386,map,0.0345987193286,-0.00990132708102,-0.237411603332,0.0156108251314,0.0431761671947,0.0117400198321,-0.998876515221
1538010280348738746,30,1538010280348533271,map,0.0258933845907,-0.00296257575974,0.580900132656,0.0238122763701,0.0390969438652,0.0216501859521,-0.998717013935
1538010280573430642,31,1538010280573187727,map,0.0273064542562,-0.00326923304237,0.586374223232,0.0237464396247,0.0320704624147,0.0255372517244,-0.998877089947
1538010280815495537,32,1538010280815250833,map,0.0266359038651,-0.00486149825156,0.580656707287,0.0214405674862,0.0301819983434,0.0254673337497,-0.998989871797
1538010281053841844,33,1538010281053589483,map,0.024885835126,-0.00715206516907,0.57219517231,0.0211912067878,0.0288998567845,0.0269711062924,-0.998993638848
1538010281293606482,34,1538010281293358768,map,0.0252392217517,-0.00890569481999,0.560422718525,0.0221234150073,0.0284976572642,0.0283987564696,-0.998945418264
1538010281552212425,35,1538010281551955289,map,0.0278518870473,-0.0074483435601,0.549720048904,0.0221144746634,0.0274945696947,0.0287850921391,-0.998962670533
1538010281775468789,36,1538010281775104474,map,0.0306964479387,-0.00749713089317,0.541344702244,0.0212993389732,0.0265210663448,0.0281279550458,-0.999025419769
1538010282014408794,37,1538010282014098118,map,0.0308337341994,-0.00943724066019,0.534731686115,0.0201935636141,0.0243559048778,0.0267503616577,-0.999141345375
1538010282253757475,38,1538010282253497072,map,0.0274033620954,-0.0119710890576,0.530469357967,0.0188238458887,0.0214851439136,0.0248221300694,-0.999283700095
1538010282494860223,39,1538010282494559701,map,0.0234891697764,-0.012714846991,0.524772822857,0.0172031430002,0.0197055688771,0.0202131373686,-0.999453436386
1538010282746790902,40,1538010282746458657,map,0.0241068955511,-0.0100443083793,0.516457796097,0.0187013293775,0.0165296374726,0.0152481856718,-0.99957217058
1538010282973409574,41,1538010282973084001,map,0.0283380337059,-0.00826637819409,0.508236289024,0.0167047099537,0.0125651613302,0.0100127541619,-0.999731370989
1538010283211542496,42,1538010283211309706,map,0.0302727557719,-0.00826484709978,0.503215372562,0.0184818693331,0.0090232995635,0.0040821894562,-0.999780143982
1538010283455194999,43,1538010283454972017,map,0.0289583560079,-0.00818239618093,0.501703083515,0.0155999497155,0.00604744029401,-0.000334032414439,-0.999859969424
1538010283693475634,44,1538010283693223721,map,0.0266842190176,-0.00960304308683,0.499152362347,0.0142866287995,0.00336188002562,-0.00626999937303,-0.999872630443
1538010283947915584,45,1538010283947628447,map,0.027360951528,-0.00857068784535,0.497511029243,0.0181293967321,0.00394773246611,-0.00805983581719,-0.999795368778
1538010284176401502,46,1538010284176136155,map,0.0279670469463,-0.00786325056106,0.493130326271,0.0195890208726,0.00932537413447,-0.0130940447262,-0.999678875265
1538010284416133992,47,1538010284415941071,map,0.0274777170271,-0.00884443242103,0.491901695728,0.020519553385,0.00821297510882,-0.0159598122298,-0.999628320608
1538010284654204385,48,1538010284653930589,map,0.0263363402337,-0.011439957656,0.487397938967,0.0198403490264,0.0104567453581,-0.0170092481517,-0.999603772754
1538010284895181392,49,1538010284894922087,map,0.0248223543167,-0.0103502143174,0.485874265432,0.0193181875666,0.00972734075712,-0.0138192511786,-0.999670553116
1538010285144652132,50,1538010285144341765,map,0.0213947370648,-0.0020132381469,0.49117231369,0.0173701198882,0.00816798303975,-0.011393796702,-0.999750841152
1538010285374379655,51,1538010285374106875,map,0.0213667172939,0.0187318939716,0.492271363735,0.0296220975722,0.0115365692283,-0.00332308388675,-0.999489067484
1538010285613672746,52,1538010285613151806,map,0.0275036469102,0.0346711538732,0.484431833029,0.0353164859362,0.0122544903497,0.00263762522552,-0.9992975614
1538010285851803249,53,1538010285851619587,map,0.0327622890472,0.0398198217154,0.482807606459,0.0529592405186,0.0149083338749,0.0114520723361,-0.998419706568
