%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1538073509864148783,400,1538073509863863629,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073509896789541,401,1538073509896548533,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073509931924055,402,1538073509931605555,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073509963793211,403,1538073509963446316,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073509995120086,404,1538073509994785820,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510028842054,405,1538073510028593048,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510060696345,406,1538073510060470424,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510092161330,407,1538073510091989453,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510125962514,408,1538073510125752791,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510170145262,409,1538073510169576112,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510190004637,410,1538073510189847884,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510223745698,411,1538073510223549824,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510257059220,412,1538073510256882564,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510291435202,413,1538073510291283519,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510323758750,414,1538073510323559717,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510357066928,415,1538073510356892051,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510390404049,416,1538073510390275604,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510423775834,417,1538073510423600597,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510457717264,418,1538073510457514263,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510491094674,419,1538073510490927495,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510524904941,420,1538073510524512668,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510558766146,421,1538073510558536189,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510593620700,422,1538073510593360107,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510629281878,423,1538073510629018433,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510659598314,424,1538073510659350466,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510691888220,425,1538073510691668754,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510728795846,426,1538073510728610123,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510761195822,427,1538073510760920232,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510792249120,428,1538073510792046280,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510826130973,429,1538073510825839393,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510860171510,430,1538073510860016755,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510892551712,431,1538073510892397243,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510926886631,432,1538073510926639984,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510960074903,433,1538073510959856975,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073510991149871,434,1538073510990987874,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511026250414,435,1538073511026028069,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511060232552,436,1538073511060044394,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
