%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1538071221167143460,81,1538071221166929327,map,-0.0862916260958,-0.0750239863992,0.390850692987,0.0267270838771,-0.0208699587727,-0.0202181400418,-0.999220363394
1538071221407342345,82,1538071221407128371,map,-0.0942039340734,-0.0877390727401,0.446424543858,0.0572914181069,0.0101014289542,-0.0313465608964,-0.997814134829
1538071221645294658,83,1538071221645075525,map,-0.0858097523451,-0.0999144390225,0.477010309696,0.07487703657,0.053321260574,-0.018348707626,-0.995597106009
1538071222133034049,84,1538071222132880856,map,-0.0623681098223,-0.114598557353,0.468746364117,0.0749323107849,0.0852270626034,-0.0184253883611,-0.993369015857
1538071223327331092,85,1538071223327088295,map,-0.105869531631,-0.253686666489,0.473885625601,0.0749323107849,0.0852270626034,-0.0184253883611,-0.993369015857
1538071223813520623,86,1538071223813239672,map,-0.139025196433,-0.361484318972,0.482810527086,0.0582441390454,0.0962783248166,-0.0358087121561,-0.99300344439
1538071224288089804,87,1538071224287834853,map,-0.139356568456,-0.321558147669,0.490378201008,0.0461191415009,0.10202377832,-0.0373867526965,-0.993008763389
1538071224526283645,88,1538071224525865473,map,-0.140623822808,-0.302357703447,0.497293114662,0.0417763459454,0.0966161480105,-0.037461749478,-0.993738735377
1538071224769055026,89,1538071224768630468,map,-0.14973987639,-0.318368494511,0.502773880959,0.0419503678548,0.0970154701705,-0.0375366152637,-0.993689673741
1538071225006354375,90,1538071225006175688,map,-0.163599461317,-0.35512855649,0.508333981037,0.0408199640934,0.0978215946174,-0.0376499485863,-0.993653434317
1538071225250713184,91,1538071225250446472,map,-0.181621626019,-0.407313406467,0.512079656124,0.0388017088575,0.100856418633,-0.0378478262467,-0.993423349966
1538071225488095728,92,1538071225487924605,map,-0.192374840379,-0.436134696007,0.513495922089,0.0400691598181,0.103895897267,-0.0369837982367,-0.993092293612
1538071225736375461,93,1538071225736176941,map,-0.16637994349,-0.318946093321,0.519636809826,0.045861823059,0.105870398092,-0.0364776124748,-0.992651769646
1538071225968905889,94,1538071225968680528,map,-0.146657124162,-0.217721760273,0.532973110676,0.045861823059,0.105870398092,-0.0364776124748,-0.992651769646
1538071226219372773,95,1538071226219031682,map,-0.136649161577,-0.151953816414,0.549772799015,0.0489656216091,0.113118892949,-0.0330663819864,-0.991823118475
1538071226443813042,96,1538071226443581112,map,-0.131817981601,-0.102335199714,0.570279300213,0.0558772474456,0.115974324405,-0.0296510696368,-0.99123584649
1538071226689732745,97,1538071226689433148,map,-0.131726741791,-0.0766231417656,0.587428212166,0.061073224741,0.12266924645,-0.0269491334249,-0.990200010807
1538071226929449588,98,1538071226929177627,map,-0.134071916342,-0.0674197524786,0.600712239742,0.063300421273,0.124581037393,-0.0262445897563,-0.989840312019
1538071227166617902,99,1538071227166409104,map,-0.137490406632,-0.0657187402248,0.610742509365,0.0608901440944,0.12597785198,-0.0269824831603,-0.989794886209
1538071227418301918,100,1538071227417827567,map,-0.143010824919,-0.0713333338499,0.619925320148,0.0594840373959,0.125566330646,-0.0276654807097,-0.989913818007
